alert_id,transaction_id,customer_id,transaction_time,channel,amount,country,merchant_category,fraud_risk_score,risk_level,detected_pattern,device_id,counterparty_id,disposition
FRD00981,TX317500,CUST20147,2026-02-08 05:27:00,Card,11388.85,United States,Services,61,High,Unusual Amount,DEV4698,CP10682,False Positive
FRD00982,TX317509,CUST20502,2026-08-18 07:49:00,P2P,31975.92,Canada,Retail,100,Critical,Unusual Amount,DEV7907,CP12479,False Positive
FRD00983,TX317512,CUST20512,2026-08-29 18:05:00,ACH,1100.97,United States,Luxury,61,High,Velocity Spike,DEV1544,CP13841,Escalated
FRD00984,TX317529,CUST20611,2026-07-03 05:15:00,Card,4133.74,United Arab Emirates,Travel,62,High,Unusual Amount,DEV3084,CP11525,Escalated
FRD00985,TX317541,CUST20468,2026-05-01 11:31:00,Wire,9568.78,United States,Gaming,82,Critical,Unusual Amount,DEV7033,CP10139,Pending
FRD00986,TX317544,CUST20475,2026-07-25 06:37:00,Wire,233506.01,United States,Electronics,100,Critical,Unusual Amount,DEV3344,CP14304,False Positive
FRD00987,TX317576,CUST20566,2026-07-18 01:51:00,ATM,8278.75,United States,Crypto Exchange,84,Critical,Unusual Amount,DEV3221,CP15320,Confirmed Fraud
FRD00988,TX317577,CUST20527,2026-03-01 16:06:00,Card,3447.92,United States,Fuel,86,Critical,Account Takeover,DEV5109,CP12603,False Positive
FRD00989,TX317588,CUST20329,2026-06-11 17:28:00,P2P,1429.53,India,Gaming,72,High,Velocity Spike,DEV1927,CP14008,Pending
FRD00990,TX317595,CUST20440,2026-06-28 17:10:00,Check,4695.8,Mexico,Grocery,60,High,Unusual Amount,DEV5755,CP13015,False Positive
FRD00991,TX317606,CUST20556,2026-02-24 01:45:00,P2P,12670.82,United Kingdom,Electronics,100,Critical,Unusual Amount,DEV3379,CP10486,Escalated
FRD00992,TX317613,CUST20245,2026-04-17 09:11:00,Wire,5151.17,Turkey,Gaming,61,High,Geo Anomaly,DEV1004,CP10261,Escalated
FRD00993,TX317625,CUST20718,2026-08-15 22:51:00,Cash Deposit,11508.57,United States,Travel,94,Critical,Unusual Amount,DEV7032,CP10940,False Positive
FRD00994,TX317628,CUST20623,2026-03-22 16:12:00,Card,1605.05,United Kingdom,Luxury,69,High,Account Takeover,DEV6872,CP10454,Pending
FRD00995,TX317636,CUST20540,2026-01-29 03:16:00,P2P,4639.76,United States,Electronics,61,High,Unusual Amount,DEV2413,CP10433,Pending
FRD00996,TX317642,CUST20719,2026-05-19 07:49:00,Wire,2196.22,Turkey,Crypto Exchange,96,Critical,Geo Anomaly,DEV3009,CP14264,Pending
FRD00997,TX317646,CUST20046,2026-07-12 04:06:00,P2P,5616.86,United Kingdom,Travel,85,Critical,Account Takeover,DEV2473,CP12799,False Positive
FRD00998,TX317665,CUST20326,2026-08-23 13:40:00,P2P,5612.79,India,Retail,73,High,Unusual Amount,DEV1561,CP14619,Escalated
FRD00999,TX317670,CUST20446,2026-03-18 12:41:00,Card,1563.36,Mexico,Electronics,71,High,Account Takeover,DEV1450,CP11169,Pending
FRD01000,TX317676,CUST20349,2026-07-31 06:35:00,P2P,6221.87,United States,Gaming,75,High,Unusual Amount,DEV5801,CP10038,Escalated
FRD01001,TX317689,CUST20418,2026-08-20 02:59:00,ACH,447.35,Brazil,Gaming,72,High,Velocity Spike,DEV2320,CP11958,Pending
FRD01002,TX317698,CUST20009,2026-02-08 01:05:00,Card,3830.85,Turkey,Retail,66,High,Account Takeover,DEV3702,CP13029,Pending
FRD01003,TX317706,CUST20021,2026-02-28 05:51:00,Card,7292.64,Canada,Electronics,66,High,Unusual Amount,DEV3141,CP13447,False Positive
FRD01004,TX317721,CUST20549,2026-02-17 16:52:00,ACH,11476.16,United States,Retail,65,High,Unusual Amount,DEV1412,CP15065,Escalated
FRD01005,TX317732,CUST20019,2026-01-03 15:39:00,P2P,5432.91,United States,Retail,85,Critical,Account Takeover,DEV4875,CP13114,Pending
FRD01006,TX317735,CUST20706,2026-01-19 06:00:00,Check,12958.0,United States,Services,60,High,Unusual Amount,DEV4494,CP13982,False Positive
FRD01007,TX317762,CUST20509,2026-01-08 14:02:00,P2P,2418.16,United Arab Emirates,Gaming,70,High,Geo Anomaly,DEV2081,CP15211,Escalated
FRD01008,TX317766,CUST20212,2026-08-03 17:31:00,P2P,4640.24,United Kingdom,Luxury,65,High,Geo Anomaly,DEV3215,CP12621,False Positive
FRD01009,TX317768,CUST20018,2026-08-23 22:19:00,Card,12399.37,Mexico,Luxury,63,High,Unusual Amount,DEV3026,CP14262,Pending
FRD01010,TX317779,CUST20624,2026-05-12 20:27:00,Wire,2174.15,India,Electronics,72,High,Rapid Fund Movement,DEV2720,CP10118,Pending
FRD01011,TX317816,CUST20474,2026-08-23 22:31:00,Cash Deposit,11399.39,Mexico,Travel,65,High,Unusual Amount,DEV2612,CP12351,Escalated
FRD01012,TX317821,CUST20254,2026-04-01 13:12:00,P2P,13899.72,United States,Electronics,61,High,Unusual Amount,DEV7203,CP15779,Pending
FRD01013,TX317874,CUST20237,2026-08-07 13:28:00,P2P,7010.86,United States,Grocery,70,High,Unusual Amount,DEV3213,CP13093,Escalated
FRD01014,TX317890,CUST20066,2026-01-06 04:25:00,ACH,2414.5,United States,Electronics,82,Critical,Rapid Fund Movement,DEV4563,CP10314,Pending
FRD01015,TX317940,CUST20033,2026-07-21 22:46:00,Wire,43889.52,United States,Fuel,62,High,Unusual Amount,DEV2701,CP12506,Pending
FRD01016,TX317973,CUST20457,2026-05-14 23:43:00,Cash Deposit,572.72,Turkey,Crypto Exchange,69,High,Geo Anomaly,DEV5284,CP10407,Confirmed Fraud
FRD01017,TX318005,CUST20441,2026-05-17 01:44:00,Wire,16941.6,United States,Grocery,68,High,Unusual Amount,DEV4842,CP13599,Escalated
FRD01018,TX318050,CUST20005,2026-07-05 08:42:00,Card,8721.88,United States,Gaming,66,High,Unusual Amount,DEV7021,CP13494,Escalated
FRD01019,TX318062,CUST20701,2026-04-28 19:01:00,ACH,5202.78,India,Luxury,68,High,Unusual Amount,DEV5891,CP10609,False Positive
FRD01020,TX318068,CUST20352,2026-08-06 00:08:00,ATM,56733.08,India,Electronics,68,High,Unusual Amount,DEV3582,CP10180,False Positive
FRD01021,TX318091,CUST20261,2026-05-14 10:10:00,P2P,7558.93,United States,Travel,63,High,Unusual Amount,DEV6206,CP11156,Pending
FRD01022,TX318100,CUST20112,2026-04-06 06:13:00,Card,5605.59,United States,Travel,67,High,Unusual Amount,DEV2187,CP12311,Pending
FRD01023,TX318112,CUST20228,2026-03-07 22:47:00,Wire,12262.97,United Kingdom,Luxury,68,High,Unusual Amount,DEV1798,CP12740,False Positive
FRD01024,TX318141,CUST20393,2026-07-24 16:51:00,Cash Deposit,14896.94,United States,Gaming,100,Critical,Unusual Amount,DEV2940,CP15666,False Positive
FRD01025,TX318148,CUST20314,2026-06-23 14:36:00,Card,4769.41,Nigeria,Services,92,Critical,Geo Anomaly,DEV4046,CP12257,False Positive
FRD01026,TX318163,CUST20462,2026-06-22 00:54:00,P2P,2684.78,United States,Electronics,68,High,Rapid Fund Movement,DEV6185,CP14247,Confirmed Fraud
FRD01027,TX318191,CUST20045,2026-06-18 09:36:00,Card,7121.46,Turkey,Crypto Exchange,67,High,Unusual Amount,DEV2543,CP12927,Confirmed Fraud
FRD01028,TX318219,CUST20097,2026-08-31 04:23:00,Card,1535.17,India,Services,80,Critical,Velocity Spike,DEV1955,CP11390,Confirmed Fraud
FRD01029,TX318230,CUST20374,2026-07-04 07:45:00,Card,1073.67,United States,Electronics,72,High,Account Takeover,DEV1385,CP10001,Pending
FRD01030,TX318255,CUST20427,2026-02-21 15:55:00,P2P,408.01,Nigeria,Services,70,High,Geo Anomaly,DEV2622,CP12733,False Positive
FRD01031,TX318266,CUST20265,2026-04-06 02:43:00,P2P,12980.07,United States,Crypto Exchange,73,High,Unusual Amount,DEV2836,CP11421,Pending
FRD01032,TX318281,CUST20211,2026-07-02 17:22:00,Card,13203.06,United States,Luxury,60,High,Unusual Amount,DEV2427,CP15207,False Positive
FRD01033,TX318284,CUST20596,2026-05-20 10:52:00,Card,1036.73,Mexico,Grocery,78,High,Account Takeover,DEV6403,CP14519,Pending
FRD01034,TX318295,CUST20568,2026-07-30 11:51:00,Check,772.5,Mexico,Fuel,65,High,Velocity Spike,DEV7016,CP13429,Pending
FRD01035,TX318303,CUST20344,2026-08-21 00:50:00,Card,13222.04,Canada,Grocery,67,High,Unusual Amount,DEV6726,CP15702,False Positive
FRD01036,TX318321,CUST20445,2026-09-03 07:06:00,P2P,4397.97,Brazil,Electronics,63,High,Unusual Amount,DEV7640,CP10140,False Positive
FRD01037,TX318376,CUST20320,2026-07-08 12:05:00,Card,8198.01,United States,Gaming,62,High,Unusual Amount,DEV3872,CP14523,False Positive
FRD01038,TX318378,CUST20336,2026-01-22 21:53:00,ACH,16211.37,United States,Grocery,86,Critical,Unusual Amount,DEV4634,CP14155,False Positive
FRD01039,TX318385,CUST20472,2026-01-17 21:58:00,ATM,10596.68,United Arab Emirates,Services,61,High,Unusual Amount,DEV2318,CP14600,Escalated
FRD01040,TX318386,CUST20476,2026-04-07 06:29:00,ACH,1238.86,United States,Electronics,67,High,Rapid Fund Movement,DEV3838,CP13904,Pending
FRD01041,TX318390,CUST20338,2026-03-27 18:57:00,Wire,4920.9,Mexico,Luxury,97,Critical,Unusual Amount,DEV5367,CP10224,False Positive
FRD01042,TX318406,CUST20140,2026-04-10 06:57:00,Wire,1982.86,Turkey,Services,66,High,Rapid Fund Movement,DEV3334,CP11762,Pending
FRD01043,TX318407,CUST20318,2026-02-21 03:47:00,Wire,1116.86,Brazil,Luxury,66,High,Rapid Fund Movement,DEV2830,CP10493,Confirmed Fraud
FRD01044,TX318416,CUST20193,2026-09-08 21:59:00,P2P,1602.81,United States,Grocery,78,High,Account Takeover,DEV7567,CP13979,Escalated
FRD01045,TX318418,CUST20110,2026-06-09 12:24:00,Cash Deposit,142.37,United Arab Emirates,Services,62,High,Geo Anomaly,DEV6930,CP14191,Escalated
FRD01046,TX318429,CUST20406,2026-08-31 21:57:00,Wire,1361.49,United States,Services,63,High,Rapid Fund Movement,DEV7292,CP14598,Pending
FRD01047,TX318442,CUST20507,2026-05-08 02:25:00,Card,11534.33,Nigeria,Services,61,High,Unusual Amount,DEV5807,CP13222,Pending
FRD01048,TX318459,CUST20032,2026-03-28 20:36:00,P2P,4141.2,United Kingdom,Crypto Exchange,68,High,Unusual Amount,DEV3648,CP13848,False Positive
FRD01049,TX318496,CUST20344,2026-08-06 22:11:00,ACH,9717.52,United States,Gaming,75,High,Unusual Amount,DEV6883,CP15254,Pending
FRD01050,TX318516,CUST20023,2026-04-05 06:00:00,Check,1781.96,United Arab Emirates,Crypto Exchange,70,High,Geo Anomaly,DEV1319,CP15462,Escalated
FRD01051,TX318561,CUST20382,2026-02-10 15:22:00,ACH,11964.42,United Kingdom,Grocery,61,High,Unusual Amount,DEV5405,CP11617,Confirmed Fraud
FRD01052,TX318568,CUST20527,2026-02-16 12:26:00,ATM,10267.37,Canada,Gaming,69,High,Unusual Amount,DEV5582,CP14107,Confirmed Fraud
FRD01053,TX318593,CUST20283,2026-02-25 04:46:00,Check,23325.8,United States,Gaming,100,Critical,Unusual Amount,DEV7670,CP10579,Escalated
FRD01054,TX318624,CUST20282,2026-07-15 01:53:00,Cash Deposit,12670.47,United States,Fuel,66,High,Unusual Amount,DEV7780,CP13469,Escalated
FRD01055,TX318633,CUST20035,2026-03-12 20:35:00,P2P,244.93,United Kingdom,Travel,81,Critical,Account Takeover,DEV5048,CP10712,Escalated
FRD01056,TX318654,CUST20731,2026-05-29 07:13:00,ACH,26169.0,United States,Travel,100,Critical,Unusual Amount,DEV7590,CP14072,Pending
FRD01057,TX318659,CUST20582,2026-02-10 13:13:00,ACH,6218.77,Nigeria,Gaming,75,High,Unusual Amount,DEV5704,CP15909,Confirmed Fraud
FRD01058,TX318688,CUST20744,2026-04-01 04:27:00,Card,8051.67,Brazil,Travel,74,High,Velocity Spike,DEV7320,CP15978,Pending
FRD01059,TX318698,CUST20614,2026-04-01 00:48:00,Cash Deposit,88483.65,Mexico,Retail,100,Critical,Unusual Amount,DEV4915,CP13776,Escalated
FRD01060,TX318710,CUST20233,2026-07-25 21:27:00,ACH,11431.06,Turkey,Luxury,65,High,Unusual Amount,DEV3786,CP10817,False Positive
FRD01061,TX318716,CUST20706,2026-03-26 23:26:00,Card,20102.05,Turkey,Grocery,94,Critical,Unusual Amount,DEV1512,CP15773,Escalated
FRD01062,TX318738,CUST20635,2026-05-06 09:46:00,P2P,1729.47,United Arab Emirates,Crypto Exchange,60,High,Geo Anomaly,DEV1404,CP15094,False Positive
FRD01063,TX318796,CUST20242,2026-02-14 16:48:00,ATM,3943.81,Mexico,Services,69,High,Unusual Amount,DEV1916,CP13126,Pending
FRD01064,TX318818,CUST20397,2026-01-28 13:41:00,Wire,169576.07,United Kingdom,Retail,100,Critical,Unusual Amount,DEV5294,CP12253,Escalated
FRD01065,TX318837,CUST20265,2026-03-29 02:31:00,P2P,2007.9,United Arab Emirates,Luxury,62,High,Geo Anomaly,DEV4947,CP12180,Confirmed Fraud
FRD01066,TX318878,CUST20547,2026-04-01 00:05:00,P2P,2541.66,Nigeria,Retail,69,High,Unusual Amount,DEV3208,CP10963,Pending
FRD01067,TX318897,CUST20310,2026-04-25 22:41:00,ACH,7379.61,Turkey,Services,79,High,Geo Anomaly,DEV2027,CP14572,False Positive
FRD01068,TX318916,CUST20656,2026-07-16 05:10:00,Check,8505.38,Mexico,Luxury,70,High,Unusual Amount,DEV5548,CP13801,Confirmed Fraud
FRD01069,TX318924,CUST20054,2026-08-23 09:44:00,Card,22697.72,United Kingdom,Luxury,66,High,Unusual Amount,DEV1463,CP10695,False Positive
FRD01070,TX318951,CUST20442,2026-06-16 08:48:00,P2P,31043.9,United Arab Emirates,Grocery,100,Critical,Unusual Amount,DEV7183,CP13325,Pending
FRD01071,TX318989,CUST20163,2026-07-13 19:01:00,Wire,10200.56,Nigeria,Electronics,60,High,Unusual Amount,DEV4685,CP12070,Pending
FRD01072,TX318990,CUST20272,2026-03-18 04:05:00,Wire,8431.4,United Arab Emirates,Electronics,66,High,Unusual Amount,DEV5454,CP11299,False Positive
FRD01073,TX318994,CUST20448,2026-08-29 02:45:00,ACH,14727.58,United States,Travel,61,High,Unusual Amount,DEV4620,CP14952,Confirmed Fraud
FRD01074,TX318995,CUST20557,2026-03-23 20:48:00,ACH,24455.53,United States,Retail,100,Critical,Unusual Amount,DEV5661,CP14904,Confirmed Fraud
FRD01075,TX319006,CUST20654,2026-07-31 02:59:00,Card,6729.85,United States,Services,62,High,Unusual Amount,DEV5300,CP10904,Confirmed Fraud
FRD01076,TX319009,CUST20743,2026-01-20 23:22:00,P2P,2226.88,Mexico,Electronics,79,High,Account Takeover,DEV6325,CP15971,False Positive
FRD01077,TX319013,CUST20087,2026-02-11 13:26:00,Card,15106.07,Nigeria,Electronics,67,High,Unusual Amount,DEV4812,CP11194,Escalated
FRD01078,TX319035,CUST20539,2026-06-30 10:05:00,Cash Deposit,2560.5,United States,Grocery,63,High,Unusual Amount,DEV2603,CP14844,False Positive
FRD01079,TX319048,CUST20620,2026-07-09 12:51:00,ACH,2991.94,United Arab Emirates,Gaming,67,High,Unusual Amount,DEV4046,CP11413,Escalated
FRD01080,TX319053,CUST20307,2026-04-10 05:09:00,Card,7780.6,Nigeria,Retail,66,High,Unusual Amount,DEV7553,CP15370,False Positive
FRD01081,TX319062,CUST20272,2026-05-27 14:25:00,P2P,2063.71,Canada,Crypto Exchange,64,High,Geo Anomaly,DEV1795,CP11611,False Positive
FRD01082,TX319077,CUST20680,2026-06-26 20:16:00,Card,10014.76,United States,Electronics,72,High,Unusual Amount,DEV1295,CP15330,Confirmed Fraud
FRD01083,TX319094,CUST20635,2026-07-17 08:54:00,Wire,4453.55,United States,Services,64,High,Unusual Amount,DEV1940,CP14994,Escalated
FRD01084,TX319128,CUST20252,2026-06-19 21:58:00,Check,6617.91,United Arab Emirates,Luxury,96,Critical,Geo Anomaly,DEV5484,CP12609,Pending
FRD01085,TX319144,CUST20396,2026-01-17 00:06:00,P2P,19466.54,United States,Crypto Exchange,69,High,Unusual Amount,DEV3776,CP10735,Escalated
FRD01086,TX319146,CUST20084,2026-05-17 10:15:00,Cash Deposit,11271.08,Mexico,Crypto Exchange,75,High,Unusual Amount,DEV2417,CP15774,Pending
FRD01087,TX319195,CUST20029,2026-06-23 17:44:00,Wire,9893.09,India,Gaming,76,High,Unusual Amount,DEV3112,CP10701,Confirmed Fraud
FRD01088,TX319199,CUST20583,2026-08-26 14:53:00,P2P,960.07,Turkey,Gaming,65,High,Geo Anomaly,DEV4341,CP11473,Pending
FRD01089,TX319207,CUST20283,2026-02-02 18:07:00,P2P,2135.14,United Arab Emirates,Travel,74,High,Unusual Amount,DEV3547,CP10615,False Positive
FRD01090,TX319247,CUST20430,2026-06-14 05:48:00,Check,8843.37,United States,Luxury,62,High,Unusual Amount,DEV4619,CP13100,Confirmed Fraud
FRD01091,TX319305,CUST20705,2026-09-06 21:44:00,Card,3890.9,Mexico,Fuel,64,High,Unusual Amount,DEV1686,CP14909,False Positive
FRD01092,TX319318,CUST20349,2026-05-28 06:46:00,P2P,10288.51,United States,Travel,100,Critical,Unusual Amount,DEV7583,CP13196,Escalated
FRD01093,TX319329,CUST20250,2026-03-28 21:01:00,ACH,8653.09,United States,Travel,64,High,Rapid Fund Movement,DEV6954,CP15557,False Positive
FRD01094,TX319337,CUST20163,2026-05-16 15:08:00,ACH,1908.9,Brazil,Gaming,81,Critical,Rapid Fund Movement,DEV4182,CP14641,False Positive
FRD01095,TX319338,CUST20474,2026-07-05 07:28:00,Card,593.75,United States,Crypto Exchange,72,High,Account Takeover,DEV3849,CP12364,Pending
FRD01096,TX319348,CUST20696,2026-04-25 09:57:00,P2P,3191.48,Canada,Crypto Exchange,64,High,Geo Anomaly,DEV4044,CP10417,False Positive
FRD01097,TX319355,CUST20457,2026-05-01 19:10:00,ATM,899.1,Turkey,Gaming,62,High,Geo Anomaly,DEV6655,CP15664,Escalated
FRD01098,TX319380,CUST20528,2026-02-06 20:57:00,Card,3563.75,Brazil,Electronics,60,High,Unusual Amount,DEV2683,CP15851,Confirmed Fraud
FRD01099,TX319382,CUST20430,2026-03-24 22:35:00,P2P,8286.51,United Kingdom,Services,100,Critical,Rapid Fund Movement,DEV7527,CP12049,Escalated
FRD01100,TX319383,CUST20346,2026-07-08 07:37:00,Card,7845.77,Canada,Crypto Exchange,71,High,Unusual Amount,DEV1224,CP12543,Pending
FRD01101,TX319385,CUST20647,2026-08-22 23:17:00,ACH,8162.26,United States,Luxury,76,High,Unusual Amount,DEV2798,CP13199,Pending
FRD01102,TX319396,CUST20021,2026-04-24 10:51:00,P2P,13414.21,Canada,Luxury,74,High,Unusual Amount,DEV6532,CP14390,Confirmed Fraud
FRD01103,TX319403,CUST20524,2026-01-21 17:28:00,P2P,1559.67,Nigeria,Luxury,82,Critical,Account Takeover,DEV4533,CP13788,False Positive
FRD01104,TX319437,CUST20400,2026-06-27 04:04:00,Wire,9415.8,United States,Electronics,68,High,Unusual Amount,DEV7598,CP14794,Escalated
FRD01105,TX319464,CUST20337,2026-08-29 07:04:00,Card,7694.71,India,Grocery,64,High,Unusual Amount,DEV7810,CP10213,False Positive
FRD01106,TX319471,CUST20221,2026-07-04 13:51:00,Card,11994.32,United States,Electronics,61,High,Unusual Amount,DEV3348,CP10436,False Positive
FRD01107,TX319473,CUST20724,2026-09-05 06:32:00,ATM,44599.76,Mexico,Travel,100,Critical,Unusual Amount,DEV2760,CP10911,Pending
FRD01108,TX319479,CUST20592,2026-04-13 10:00:00,Card,7499.04,Turkey,Crypto Exchange,91,Critical,Velocity Spike,DEV7358,CP14072,Confirmed Fraud
FRD01109,TX319480,CUST20334,2026-05-10 12:41:00,Wire,12848.3,Nigeria,Grocery,71,High,Unusual Amount,DEV4329,CP13993,False Positive
FRD01110,TX319538,CUST20503,2026-03-11 06:48:00,P2P,19686.78,United States,Crypto Exchange,66,High,Unusual Amount,DEV5455,CP15834,Pending
FRD01111,TX319545,CUST20295,2026-02-13 06:16:00,P2P,18310.45,United States,Fuel,71,High,Unusual Amount,DEV6210,CP10387,Pending
FRD01112,TX319585,CUST20033,2026-03-01 04:59:00,P2P,7467.21,United States,Gaming,60,High,Unusual Amount,DEV5439,CP15658,Confirmed Fraud
FRD01113,TX319608,CUST20611,2026-05-11 18:54:00,P2P,5266.97,Brazil,Electronics,68,High,Unusual Amount,DEV2622,CP11581,False Positive
FRD01114,TX319627,CUST20549,2026-06-18 09:20:00,Card,4774.17,United States,Fuel,70,High,Unusual Amount,DEV3551,CP11708,Pending
FRD01115,TX319655,CUST20672,2026-07-03 05:37:00,ACH,25411.06,Turkey,Gaming,64,High,Unusual Amount,DEV7818,CP15388,Pending
FRD01116,TX319680,CUST20547,2026-07-25 17:34:00,ATM,2456.07,United States,Luxury,61,High,Unusual Amount,DEV1983,CP15674,Escalated
FRD01117,TX319685,CUST20017,2026-07-22 11:15:00,P2P,1281.83,United States,Grocery,76,High,Rapid Fund Movement,DEV3553,CP11674,Confirmed Fraud
FRD01118,TX319695,CUST20393,2026-08-10 08:43:00,Wire,63389.49,Turkey,Crypto Exchange,72,High,Unusual Amount,DEV3600,CP12203,False Positive
FRD01119,TX319700,CUST20384,2026-01-01 17:34:00,Wire,6145.98,United States,Luxury,100,Critical,Rapid Fund Movement,DEV6510,CP11175,Escalated
FRD01120,TX319712,CUST20283,2026-01-12 08:03:00,Card,5029.36,Mexico,Services,60,High,Unusual Amount,DEV3106,CP12191,False Positive
FRD01121,TX319726,CUST20456,2026-02-08 20:11:00,Check,9246.27,Canada,Grocery,69,High,Unusual Amount,DEV4716,CP15545,Confirmed Fraud
FRD01122,TX319745,CUST20143,2026-03-29 05:07:00,Card,2802.24,Nigeria,Gaming,63,High,Unusual Amount,DEV3691,CP12648,Pending
FRD01123,TX319758,CUST20691,2026-05-09 22:22:00,Wire,14065.59,United States,Crypto Exchange,62,High,Unusual Amount,DEV4784,CP10310,Pending
FRD01124,TX319763,CUST20060,2026-09-09 17:34:00,Cash Deposit,4810.35,Mexico,Fuel,64,High,Unusual Amount,DEV4063,CP13917,False Positive
FRD01125,TX319773,CUST20310,2026-05-04 07:07:00,ATM,103294.23,United States,Services,92,Critical,Unusual Amount,DEV7123,CP15192,Pending
FRD01126,TX319806,CUST20187,2026-05-24 04:14:00,Card,574.17,Mexico,Retail,62,High,Velocity Spike,DEV2534,CP14123,Escalated
FRD01127,TX319901,CUST20747,2026-04-12 06:13:00,Wire,6250.35,United States,Crypto Exchange,61,High,Geo Anomaly,DEV2854,CP10631,False Positive
FRD01128,TX319904,CUST20574,2026-09-08 18:08:00,ACH,22646.24,United Arab Emirates,Crypto Exchange,100,Critical,Unusual Amount,DEV7933,CP12654,Pending
FRD01129,TX319923,CUST20520,2026-06-20 16:16:00,ACH,2714.16,Canada,Fuel,85,Critical,Rapid Fund Movement,DEV5897,CP12370,Pending
FRD01130,TX319936,CUST20653,2026-04-18 14:57:00,Wire,13625.69,Turkey,Gaming,78,High,Unusual Amount,DEV3183,CP10655,Escalated
FRD01131,TX319953,CUST20539,2026-07-30 09:03:00,ACH,4523.83,Brazil,Services,94,Critical,Velocity Spike,DEV2313,CP14388,Pending
FRD01132,TX319959,CUST20737,2026-09-08 15:36:00,Wire,28068.18,United States,Luxury,100,Critical,Unusual Amount,DEV5371,CP11260,False Positive
FRD01133,TX319961,CUST20620,2026-04-08 01:15:00,Card,3081.6,United Kingdom,Travel,100,Critical,Account Takeover,DEV7734,CP11972,Escalated
FRD01134,TX319978,CUST20493,2026-05-29 23:58:00,Card,1154.71,United States,Services,61,High,Repeated Counterparty,DEV4785,CP99999,False Positive
FRD01135,TX319997,CUST20032,2026-03-03 19:00:00,P2P,837.93,United States,Gaming,72,High,Account Takeover,DEV2801,CP10396,False Positive
FRD01136,TX320050,CUST20332,2026-08-10 16:53:00,Wire,14001.42,India,Crypto Exchange,80,Critical,Unusual Amount,DEV3389,CP15418,False Positive
