transaction_id,customer_id,transaction_time,channel,merchant_category,amount,country,device_id,counterparty_id,injected_pattern,expected_monthly_volume,home_country,amount_to_expected_ratio,cross_border_flag,fraud_risk_score,risk_level,flagged,detected_pattern
TX317999,CUST20494,2026-01-19 07:52:00,ACH,Gaming,472.46,United Kingdom,DEV3258,CP13719,Normal,23758.58,United States,0.01988586859989107,1,20,Low,0,Behavioral Anomaly
TX318000,CUST20698,2026-06-30 03:12:00,Card,Gaming,583.97,United States,DEV5847,CP15705,Normal,9643.76,United States,0.06055418218620123,0,28,Low,0,Behavioral Anomaly
TX318001,CUST20466,2026-02-07 15:39:00,Card,Travel,1604.59,United States,DEV1807,CP12664,Normal,16963.71,United States,0.0945895679659697,0,12,Low,0,Behavioral Anomaly
TX318002,CUST20724,2026-06-04 23:59:00,P2P,Fuel,2862.12,Mexico,DEV3284,CP15072,Normal,16265.1,India,0.1759669476363502,1,27,Low,0,Geo Anomaly
TX318003,CUST20290,2026-06-19 22:49:00,P2P,Crypto Exchange,4906.36,Nigeria,DEV2115,CP11222,Normal,33935.94,India,0.1445771061594286,1,43,Moderate,0,Geo Anomaly
TX318004,CUST20653,2026-04-27 15:38:00,Check,Luxury,2119.94,United States,DEV5788,CP13570,Normal,9747.82,United States,0.21747836952262148,0,24,Low,0,Behavioral Anomaly
TX318005,CUST20441,2026-05-17 01:44:00,Wire,Grocery,16941.6,United States,DEV4842,CP13599,Normal,9977.57,United States,1.6979685434429423,0,68,High,1,Unusual Amount
TX318006,CUST20030,2026-09-05 04:30:00,Card,Grocery,4674.99,Mexico,DEV6214,CP12371,Normal,16087.96,India,0.2905893599934361,1,31,Moderate,0,Behavioral Anomaly
TX318007,CUST20722,2026-01-06 00:44:00,Card,Electronics,1046.13,United States,DEV5273,CP13265,Normal,8556.04,United States,0.12226801183725182,0,17,Low,0,Behavioral Anomaly
TX318008,CUST20208,2026-03-10 08:59:00,ACH,Travel,1202.93,United States,DEV1626,CP11271,Normal,5360.91,United States,0.22438914288805448,0,14,Low,0,Behavioral Anomaly
TX318009,CUST20574,2026-01-24 20:50:00,ATM,Retail,1097.2,United States,DEV2145,CP12103,Normal,7172.2,Canada,0.1529795599676529,1,13,Low,0,Behavioral Anomaly
TX318010,CUST20592,2026-03-23 01:25:00,Cash Deposit,Retail,941.77,United Kingdom,DEV2444,CP14620,Normal,18139.72,United States,0.05191755991823468,1,18,Low,0,Behavioral Anomaly
TX318011,CUST20337,2026-07-08 17:09:00,ATM,Electronics,1619.47,United States,DEV3126,CP11041,Normal,2090.32,United Arab Emirates,0.7747474070955642,1,47,Moderate,0,Behavioral Anomaly
TX318012,CUST20532,2026-09-03 14:23:00,Card,Services,4516.43,United States,DEV4204,CP14724,Normal,24224.65,Turkey,0.18643943256146114,1,27,Low,0,Behavioral Anomaly
TX318013,CUST20186,2026-02-28 05:37:00,Card,Grocery,6632.27,United States,DEV3351,CP14823,Normal,7557.08,United States,0.8776233677558,0,32,Moderate,0,Behavioral Anomaly
TX318014,CUST20493,2026-09-03 09:38:00,ACH,Electronics,344.95,United States,DEV1404,CP13385,Normal,18683.44,Brazil,0.018462874074581557,1,29,Low,0,Behavioral Anomaly
TX318015,CUST20242,2026-03-05 00:53:00,ACH,Travel,914.4,United States,DEV1933,CP13614,Normal,3148.14,United States,0.29045722235986965,0,9,Low,0,Behavioral Anomaly
TX318016,CUST20055,2026-02-08 05:04:00,P2P,Gaming,936.2,United States,DEV1922,CP14396,Normal,23785.44,Brazil,0.03936021364330448,1,36,Moderate,0,Geo Anomaly
TX318017,CUST20075,2026-01-28 04:35:00,P2P,Electronics,157.07,United States,DEV6906,CP10193,Normal,8920.17,United States,0.017608408808352308,0,21,Low,0,Behavioral Anomaly
TX318018,CUST20042,2026-05-17 22:16:00,ATM,Grocery,500.65,United States,DEV2967,CP15357,Normal,8230.21,United States,0.06083076859521203,0,17,Low,0,Behavioral Anomaly
TX318019,CUST20108,2026-08-13 04:07:00,Card,Grocery,613.79,Turkey,DEV7282,CP12927,Normal,22230.36,United States,0.027610439057217245,1,27,Low,0,Behavioral Anomaly
TX318020,CUST20019,2026-07-18 18:03:00,Card,Electronics,294.03,United States,DEV5867,CP15868,Normal,8200.38,Mexico,0.035855655469624576,1,14,Low,0,Behavioral Anomaly
TX318021,CUST20390,2026-08-23 02:25:00,ACH,Retail,738.45,United States,DEV3779,CP13796,Normal,4384.15,United States,0.1684362989405016,0,6,Low,0,Behavioral Anomaly
TX318022,CUST20514,2026-05-19 10:19:00,Cash Deposit,Luxury,4031.59,Brazil,DEV3345,CP15296,Normal,5666.83,United States,0.7114365527111278,1,55,Moderate,0,Behavioral Anomaly
TX318023,CUST20352,2026-02-23 08:55:00,Cash Deposit,Luxury,7134.97,United States,DEV5270,CP12009,Normal,7238.91,United States,0.9856414846986633,0,38,Moderate,0,Behavioral Anomaly
TX318024,CUST20605,2026-04-16 21:13:00,ACH,Fuel,1141.95,Brazil,DEV3489,CP13464,Normal,12066.0,United States,0.09464196916956738,1,29,Low,0,Behavioral Anomaly
TX318025,CUST20051,2026-09-09 07:03:00,Card,Gaming,1091.42,India,DEV5620,CP11896,Normal,4929.94,United States,0.22138606149364903,1,35,Moderate,0,Behavioral Anomaly
TX318026,CUST20051,2026-06-07 01:11:00,Check,Grocery,4253.7,United States,DEV7930,CP12734,Normal,4929.94,United States,0.8628299735899423,0,23,Low,0,Behavioral Anomaly
TX318027,CUST20570,2026-06-13 21:34:00,Wire,Services,571.5,United States,DEV1879,CP12634,Normal,5567.92,Mexico,0.10264156094196755,1,34,Moderate,0,Geo Anomaly
TX318028,CUST20587,2026-09-01 23:33:00,ACH,Retail,7642.15,Mexico,DEV2289,CP12131,Normal,8942.02,United States,0.8546335168116376,1,42,Moderate,0,Behavioral Anomaly
TX318029,CUST20447,2026-05-23 11:44:00,Cash Deposit,Gaming,2001.66,United States,DEV1965,CP15746,Normal,4240.13,Turkey,0.4720751486393106,1,52,Moderate,0,Behavioral Anomaly
TX318030,CUST20720,2026-08-19 17:35:00,Card,Fuel,414.98,United States,DEV5654,CP14700,Normal,15907.6,Nigeria,0.026086901858231287,1,16,Low,0,Behavioral Anomaly
TX318031,CUST20248,2026-04-09 15:31:00,Wire,Travel,984.0,Brazil,DEV1230,CP12874,Normal,6179.07,United States,0.15924726536517633,1,18,Low,0,Geo Anomaly
TX318032,CUST20456,2026-02-04 04:29:00,ACH,Travel,706.32,United States,DEV3970,CP11839,Normal,3377.04,United States,0.20915357828157205,0,8,Low,0,Behavioral Anomaly
TX318033,CUST20537,2026-03-12 05:14:00,P2P,Retail,339.77,United States,DEV4475,CP14829,Normal,7637.27,India,0.044488410125607704,1,32,Moderate,0,Geo Anomaly
TX318034,CUST20206,2026-01-09 16:05:00,Wire,Fuel,789.48,Mexico,DEV2410,CP13432,Normal,8925.38,Mexico,0.08845337677499446,0,27,Low,0,Behavioral Anomaly
TX318035,CUST20722,2026-07-03 06:02:00,Cash Deposit,Travel,657.66,India,DEV1614,CP14865,Normal,8556.04,United States,0.0768649982936031,1,22,Low,0,Behavioral Anomaly
TX318036,CUST20515,2026-01-18 04:29:00,Cash Deposit,Electronics,195.6,United States,DEV3703,CP15578,Normal,24077.96,Nigeria,0.008123611800999752,1,21,Low,0,Behavioral Anomaly
TX318037,CUST20319,2026-07-04 11:06:00,ACH,Travel,3748.49,Turkey,DEV2503,CP12613,Normal,41622.05,United Kingdom,0.0900601964583676,1,27,Low,0,Behavioral Anomaly
TX318038,CUST20280,2026-04-12 12:27:00,Cash Deposit,Services,505.1,United States,DEV4123,CP13381,Normal,24212.52,Brazil,0.020861108220044836,1,28,Low,0,Behavioral Anomaly
TX318039,CUST20364,2026-02-02 04:39:00,Card,Electronics,950.2,United States,DEV7770,CP11011,Normal,14695.62,United States,0.0646587214421712,0,18,Low,0,Behavioral Anomaly
TX318040,CUST20316,2026-09-01 13:28:00,Card,Grocery,1165.24,United Arab Emirates,DEV1773,CP15184,Normal,127879.77,Turkey,0.009111996369715084,1,28,Low,0,Behavioral Anomaly
TX318041,CUST20701,2026-05-17 05:55:00,ACH,Retail,7083.57,United States,DEV4233,CP14793,Normal,1715.92,Canada,4.128146999860133,1,58,Moderate,0,Unusual Amount
TX318042,CUST20117,2026-08-13 12:14:00,ATM,Gaming,587.77,United States,DEV2379,CP11458,Normal,29935.52,United States,0.019634534492803196,0,27,Low,0,Behavioral Anomaly
TX318043,CUST20643,2026-04-12 01:32:00,Wire,Luxury,5745.78,Canada,DEV7854,CP13910,Normal,10228.88,United States,0.561721322373515,1,49,Moderate,0,Geo Anomaly
TX318044,CUST20368,2026-06-26 13:02:00,Cash Deposit,Grocery,5057.81,India,DEV1011,CP14216,Normal,49498.36,United States,0.10218136520078645,1,31,Moderate,0,Behavioral Anomaly
TX318045,CUST20288,2026-09-05 19:50:00,P2P,Services,6373.39,United States,DEV2447,CP13350,Normal,8527.65,United States,0.7473794069878572,0,35,Moderate,0,Behavioral Anomaly
TX318046,CUST20105,2026-06-30 13:18:00,P2P,Fuel,5894.65,Nigeria,DEV1368,CP11815,Normal,15006.67,Brazil,0.39280200071035076,1,25,Low,0,Geo Anomaly
TX318047,CUST20596,2026-02-15 15:10:00,Card,Electronics,1604.44,Canada,DEV4341,CP14850,Normal,23680.17,United States,0.06775458115376706,1,18,Low,0,Behavioral Anomaly
TX318048,CUST20364,2026-05-24 23:35:00,ATM,Electronics,233.51,Brazil,DEV3858,CP15656,Normal,14695.62,United States,0.015889768516061248,1,23,Low,0,Behavioral Anomaly
TX318049,CUST20094,2026-04-27 23:21:00,Wire,Fuel,160.31,United States,DEV7434,CP15975,Normal,30376.71,United States,0.005277398375268421,0,21,Low,0,Behavioral Anomaly
TX318050,CUST20005,2026-07-05 08:42:00,Card,Gaming,8721.88,United States,DEV7021,CP13494,Normal,5695.71,United Kingdom,1.5313068958918201,1,66,High,1,Unusual Amount
TX318051,CUST20192,2026-06-26 17:09:00,P2P,Services,2063.45,United States,DEV6335,CP12338,Normal,12835.44,United States,0.16076192167935027,0,29,Low,0,Behavioral Anomaly
TX318052,CUST20499,2026-08-18 08:21:00,ACH,Grocery,11532.21,Mexico,DEV3293,CP10532,Normal,28496.22,United Kingdom,0.40469262238991693,1,40,Moderate,0,Behavioral Anomaly
TX318053,CUST20048,2026-03-16 16:29:00,Wire,Travel,921.25,United States,DEV6822,CP12693,Normal,5080.81,Brazil,0.18131951401449767,1,20,Low,0,Geo Anomaly
TX318054,CUST20211,2026-08-18 04:28:00,P2P,Luxury,2549.2,Brazil,DEV1846,CP10815,Normal,8334.39,United States,0.30586521629057434,1,40,Moderate,0,Geo Anomaly
TX318055,CUST20430,2026-06-13 19:19:00,Check,Travel,4124.24,United States,DEV2576,CP11284,Normal,7160.51,United States,0.5759701473777705,0,31,Moderate,0,Behavioral Anomaly
TX318056,CUST20009,2026-01-30 12:07:00,ACH,Gaming,864.34,United States,DEV7084,CP10067,Normal,10961.38,Mexico,0.07885321008851076,1,20,Low,0,Behavioral Anomaly
TX318057,CUST20310,2026-05-03 02:05:00,Card,Services,10991.15,United States,DEV1515,CP15464,Normal,10066.87,United States,1.0918140395177447,0,47,Moderate,0,Unusual Amount
TX318058,CUST20216,2026-06-17 17:11:00,P2P,Services,1181.56,Brazil,DEV5287,CP14552,Normal,3642.54,United Arab Emirates,0.3243780438924487,1,18,Low,0,Geo Anomaly
TX318059,CUST20201,2026-08-17 09:51:00,ACH,Gaming,4269.9,Turkey,DEV7307,CP11511,Normal,14404.37,United States,0.29643087479702335,1,36,Moderate,0,Behavioral Anomaly
TX318060,CUST20458,2026-02-28 23:19:00,P2P,Travel,453.94,United Arab Emirates,DEV4101,CP12652,Normal,7667.71,United States,0.05920150866425569,1,25,Low,0,Geo Anomaly
TX318061,CUST20159,2026-08-02 12:26:00,Card,Grocery,797.61,United States,DEV7290,CP15915,Normal,4458.74,India,0.17888686041348006,1,23,Low,0,Behavioral Anomaly
TX318062,CUST20701,2026-04-28 19:01:00,ACH,Luxury,5202.78,India,DEV5891,CP10609,Normal,1715.92,Canada,3.032064431908247,1,68,High,1,Unusual Amount
TX318063,CUST20540,2026-01-22 18:21:00,P2P,Retail,5515.91,United States,DEV4507,CP13237,Normal,2987.29,Canada,1.846459500082014,1,57,Moderate,0,Unusual Amount
TX318064,CUST20666,2026-06-27 01:27:00,P2P,Gaming,5033.79,United Kingdom,DEV7467,CP14869,Normal,25452.82,United States,0.19776944165715232,1,28,Low,0,Geo Anomaly
TX318065,CUST20152,2026-05-15 05:57:00,Wire,Electronics,836.94,United States,DEV4759,CP12147,Normal,27357.84,Canada,0.03059232746444895,1,33,Moderate,0,Geo Anomaly
TX318066,CUST20001,2026-02-11 11:45:00,Card,Electronics,668.76,United States,DEV2197,CP11751,Normal,12695.01,Nigeria,0.0526789659874234,1,15,Low,0,Behavioral Anomaly
TX318067,CUST20714,2026-07-31 22:07:00,Cash Deposit,Retail,2804.95,United States,DEV4552,CP11833,Normal,11745.07,United States,0.23881935143851846,0,21,Low,0,Behavioral Anomaly
TX318068,CUST20352,2026-08-06 00:08:00,ATM,Electronics,56733.08,India,DEV3582,CP10180,Normal,7238.91,United States,7.837240689551328,1,68,High,1,Unusual Amount
TX318069,CUST20328,2026-04-27 04:20:00,Card,Electronics,3224.0,United Kingdom,DEV4777,CP13231,Normal,6639.76,United States,0.4855597190259889,1,34,Moderate,0,Behavioral Anomaly
TX318070,CUST20557,2026-05-30 21:29:00,Card,Electronics,4059.98,United States,DEV5012,CP15695,Normal,5770.29,United Kingdom,0.703600685580794,1,51,Moderate,0,Behavioral Anomaly
TX318071,CUST20459,2026-02-26 05:51:00,ATM,Grocery,382.41,United States,DEV4343,CP10271,Normal,7086.3,United Arab Emirates,0.05396469243469794,1,32,Moderate,0,Behavioral Anomaly
TX318072,CUST20645,2026-02-20 21:29:00,Card,Retail,658.64,United States,DEV4830,CP10485,Normal,35834.75,United States,0.018379924514612213,0,10,Low,0,Behavioral Anomaly
TX318073,CUST20339,2026-03-30 07:38:00,ATM,Electronics,374.72,United States,DEV1823,CP15454,Normal,2269.42,United States,0.1651170783724476,0,24,Low,0,Behavioral Anomaly
TX318074,CUST20696,2026-09-05 13:27:00,Check,Fuel,3285.31,United States,DEV3593,CP12800,Normal,4947.46,United Kingdom,0.6640397294773479,1,49,Moderate,0,Behavioral Anomaly
TX318075,CUST20586,2026-02-02 00:21:00,Card,Travel,1597.83,United States,DEV7551,CP10366,Normal,18580.52,Canada,0.08599490218788279,1,16,Low,0,Behavioral Anomaly
TX318076,CUST20366,2026-01-09 01:01:00,Card,Electronics,5627.98,United Arab Emirates,DEV3495,CP10700,Normal,48653.48,United States,0.1156747677658412,1,14,Low,0,Behavioral Anomaly
TX318077,CUST20587,2026-03-02 22:57:00,ACH,Luxury,2153.52,United States,DEV6152,CP14395,Normal,8942.02,United States,0.24083148997653772,0,27,Low,0,Behavioral Anomaly
TX318078,CUST20333,2026-04-12 09:30:00,Cash Deposit,Electronics,1210.8,United States,DEV1417,CP14386,Normal,17007.7,United States,0.07119128394785891,0,19,Low,0,Behavioral Anomaly
TX318079,CUST20315,2026-05-22 01:54:00,ATM,Electronics,998.89,United States,DEV7327,CP10200,Normal,19269.18,Nigeria,0.05183873937552091,1,29,Low,0,Behavioral Anomaly
TX318080,CUST20439,2026-03-04 14:57:00,ATM,Services,176.31,United States,DEV4834,CP15649,Normal,8380.19,United States,0.021038902459252117,0,4,Low,0,Behavioral Anomaly
TX318081,CUST20656,2026-09-06 15:15:00,ATM,Services,790.94,Turkey,DEV4073,CP15482,Normal,6743.36,India,0.11729167655293504,1,17,Low,0,Behavioral Anomaly
TX318082,CUST20672,2026-09-10 21:42:00,Check,Fuel,393.79,United States,DEV5119,CP15758,Normal,12756.3,United States,0.030870236667372205,0,7,Low,0,Behavioral Anomaly
TX318083,CUST20104,2026-05-20 10:45:00,ATM,Retail,1500.04,Mexico,DEV3731,CP14266,Normal,2448.89,United States,0.6125387420423131,1,34,Moderate,0,Behavioral Anomaly
TX318084,CUST20233,2026-02-05 10:33:00,Card,Gaming,1287.64,United States,DEV1088,CP10183,Normal,9869.82,United States,0.130462358989323,0,20,Low,0,Behavioral Anomaly
TX318085,CUST20211,2026-02-17 02:08:00,Card,Crypto Exchange,1212.68,Brazil,DEV3246,CP13063,Normal,8334.39,United States,0.1455031502005546,1,25,Low,0,Behavioral Anomaly
TX318086,CUST20152,2026-08-12 07:13:00,ACH,Fuel,2332.04,United States,DEV4717,CP10227,Normal,27357.84,Canada,0.08524210975720305,1,24,Low,0,Behavioral Anomaly
TX318087,CUST20228,2026-03-25 14:22:00,ACH,Grocery,7787.82,United Arab Emirates,DEV7431,CP13301,Normal,10614.85,Mexico,0.7336721668228943,1,41,Moderate,0,Behavioral Anomaly
TX318088,CUST20598,2026-05-24 20:03:00,Wire,Retail,1357.27,United Kingdom,DEV7993,CP14413,Normal,4449.34,United Arab Emirates,0.30504973771390814,1,35,Moderate,0,Geo Anomaly
TX318089,CUST20395,2026-02-22 18:52:00,Card,Retail,4852.8,United States,DEV6149,CP11344,Normal,23790.07,United States,0.20398426738551,0,19,Low,0,Behavioral Anomaly
TX318090,CUST20073,2026-02-10 23:39:00,Cash Deposit,Retail,1066.59,Canada,DEV7105,CP10526,Normal,9580.14,Mexico,0.11133344606655017,1,13,Low,0,Behavioral Anomaly
TX318091,CUST20261,2026-05-14 10:10:00,P2P,Travel,7558.93,United States,DEV6206,CP11156,Normal,7544.51,United States,1.001911323598219,0,63,High,1,Unusual Amount
TX318092,CUST20704,2026-08-21 08:40:00,Card,Grocery,6196.82,United States,DEV1568,CP13517,Normal,8353.17,United States,0.7418524943225147,0,44,Moderate,0,Behavioral Anomaly
TX318093,CUST20516,2026-06-22 23:17:00,Check,Electronics,11320.17,United States,DEV7011,CP11190,Normal,32348.48,United States,0.34994441779026403,0,4,Low,0,Behavioral Anomaly
TX318094,CUST20599,2026-06-26 18:12:00,Card,Travel,5788.95,United States,DEV4923,CP12689,Normal,33611.6,United States,0.17223071796641637,0,3,Low,0,Behavioral Anomaly
TX318095,CUST20322,2026-01-17 20:11:00,Wire,Gaming,2960.61,United States,DEV5880,CP12791,Normal,17564.68,Nigeria,0.16855473598152657,1,31,Moderate,0,Geo Anomaly
TX318096,CUST20235,2026-07-15 13:00:00,Card,Fuel,3110.36,Mexico,DEV4315,CP12213,Normal,15517.45,United States,0.20044272738110966,1,31,Moderate,0,Behavioral Anomaly
TX318097,CUST20348,2026-03-14 16:48:00,Check,Electronics,3043.89,Turkey,DEV5837,CP14760,Normal,6710.12,United States,0.45362676077327974,1,46,Moderate,0,Behavioral Anomaly
TX318098,CUST20624,2026-02-18 13:43:00,ACH,Retail,3695.8,Brazil,DEV5979,CP11779,Normal,16068.35,Mexico,0.2300049476144097,1,29,Low,0,Behavioral Anomaly
TX318099,CUST20419,2026-06-08 16:28:00,Card,Travel,1106.34,Mexico,DEV5424,CP15954,Normal,8089.82,United States,0.13675706010764144,1,17,Low,0,Behavioral Anomaly
TX318100,CUST20112,2026-04-06 06:13:00,Card,Travel,5605.59,United States,DEV2187,CP12311,Unusual Amount,28069.47,Turkey,0.19970416256523546,1,67,High,1,Unusual Amount
TX318101,CUST20204,2026-08-10 06:22:00,P2P,Crypto Exchange,898.7,United States,DEV7359,CP10795,Rapid Fund Movement,11298.91,United States,0.07953864576317539,0,55,Moderate,0,Rapid Fund Movement
TX318102,CUST20310,2026-03-17 21:57:00,Card,Electronics,435.62,United States,DEV5090,CP10491,Account Takeover,10066.87,United States,0.04327263588384473,0,55,Moderate,0,Account Takeover
TX318103,CUST20392,2026-09-03 23:17:00,ACH,Gaming,4840.79,United States,DEV2853,CP15571,Normal,13941.07,United Kingdom,0.3472323143058603,1,27,Low,0,Behavioral Anomaly
TX318104,CUST20022,2026-07-04 10:19:00,Wire,Gaming,2514.36,United States,DEV6842,CP12613,Normal,6596.39,United Kingdom,0.3811721259658692,1,38,Moderate,0,Geo Anomaly
TX318105,CUST20325,2026-03-10 07:42:00,Card,Travel,6226.04,Nigeria,DEV2895,CP10689,Normal,11878.04,United States,0.5241639192998171,1,46,Moderate,0,Behavioral Anomaly
TX318106,CUST20635,2026-07-01 08:27:00,Card,Services,3904.58,Brazil,DEV1546,CP11032,Normal,30140.55,United States,0.12954574485203488,1,21,Low,0,Behavioral Anomaly
TX318107,CUST20605,2026-04-03 11:57:00,Cash Deposit,Services,896.98,United Arab Emirates,DEV1903,CP12028,Normal,12066.0,United States,0.07433946626885464,1,13,Low,0,Behavioral Anomaly
TX318108,CUST20598,2026-03-18 07:33:00,Check,Grocery,1318.75,United Kingdom,DEV2391,CP10390,Normal,4449.34,United Arab Emirates,0.29639227391028783,1,15,Low,0,Behavioral Anomaly
TX318109,CUST20704,2026-04-29 02:27:00,Wire,Crypto Exchange,6367.55,Turkey,DEV7629,CP14499,Normal,8353.17,United States,0.7622914414527658,1,53,Moderate,0,Geo Anomaly
TX318110,CUST20691,2026-04-12 07:37:00,ACH,Fuel,608.46,United States,DEV5166,CP12693,Normal,8478.2,United States,0.07176759217758487,0,3,Low,0,Behavioral Anomaly
TX318111,CUST20579,2026-01-13 10:04:00,Check,Fuel,5273.93,Turkey,DEV5607,CP14103,Normal,10012.99,United States,0.5267088052619647,1,38,Moderate,0,Behavioral Anomaly
TX318112,CUST20228,2026-03-07 22:47:00,Wire,Luxury,12262.97,United Kingdom,DEV1798,CP12740,Normal,10614.85,Mexico,1.155265500690071,1,68,High,1,Unusual Amount
TX318113,CUST20282,2026-03-29 17:10:00,ATM,Grocery,1384.7,Mexico,DEV4343,CP14377,Normal,5267.98,Canada,0.26285217483741397,1,28,Low,0,Behavioral Anomaly
TX318114,CUST20495,2026-03-08 05:06:00,Card,Luxury,755.11,Turkey,DEV2395,CP13007,Normal,32961.55,United Arab Emirates,0.02290881345082376,1,31,Moderate,0,Behavioral Anomaly
TX318115,CUST20617,2026-01-21 16:40:00,Wire,Services,1033.63,United States,DEV2501,CP14774,Normal,11509.01,United Kingdom,0.0898105049869624,1,30,Moderate,0,Geo Anomaly
TX318116,CUST20006,2026-03-23 19:50:00,ACH,Travel,5591.31,United States,DEV4818,CP12224,Normal,46873.9,India,0.11928407919972522,1,30,Moderate,0,Behavioral Anomaly
TX318117,CUST20032,2026-06-17 10:08:00,ACH,Gaming,358.32,United States,DEV6393,CP14498,Normal,3733.84,United States,0.09596554753283483,0,18,Low,0,Behavioral Anomaly
TX318118,CUST20742,2026-05-16 10:39:00,P2P,Gaming,844.08,Turkey,DEV1271,CP15216,Normal,16512.13,India,0.051118783585158305,1,41,Moderate,0,Geo Anomaly
TX318119,CUST20221,2026-09-01 10:29:00,Wire,Fuel,261.75,United States,DEV1652,CP10802,Normal,10375.53,United States,0.025227626926046187,0,15,Low,0,Behavioral Anomaly
TX318120,CUST20304,2026-03-10 20:35:00,P2P,Travel,4749.03,United Kingdom,DEV4588,CP14822,Normal,30786.76,United States,0.15425559558719398,1,22,Low,0,Geo Anomaly
TX318121,CUST20443,2026-01-23 23:26:00,Card,Fuel,725.98,India,DEV4534,CP15825,Normal,8813.48,United States,0.08237154903624902,1,28,Low,0,Behavioral Anomaly
TX318122,CUST20402,2026-06-13 14:42:00,ACH,Services,1353.22,Canada,DEV6320,CP15434,Normal,6065.78,Canada,0.22309084734362275,0,6,Low,0,Behavioral Anomaly
TX318123,CUST20608,2026-01-22 18:43:00,P2P,Retail,851.27,Mexico,DEV5656,CP14943,Normal,6561.92,United States,0.1297287988881303,1,21,Low,0,Geo Anomaly
